student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,persona_priority,signal_boost,fit_score,priority_score,unit_cost_kes,sponsor_action,owner
332,3,Stable Achievers,4,0.364,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.559,7000,Shared device / data bundle,Sponsor / CSR partner
152,30,Stable Achievers,5,0.221,0,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.553,6000,Subsidize commute or boarding,Sponsor / County transport
130,43,Stable Achievers,5,0.217,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.546,6000,Subsidize commute or boarding,Sponsor / County transport
114,28,Stable Achievers,5,0.213,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.541,6000,Subsidize commute or boarding,Sponsor / County transport
33,31,Stable Achievers,4,0.349,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.538,5000,Medical vouchers + attendance follow-up,School health partner
549,6,Stable Achievers,4,0.337,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.522,7000,Shared device / data bundle,Sponsor / CSR partner
884,23,Stable Achievers,4,0.337,0,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.522,8000,Fund remedial / catch-up classes,School + education NGO
395,28,Stable Achievers,4,0.329,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.511,7000,Shared device / data bundle,Sponsor / CSR partner
588,21,Stable Achievers,4,0.326,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.507,5000,Medical vouchers + attendance follow-up,School health partner
29,6,Stable Achievers,4,0.322,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.501,5000,Medical vouchers + attendance follow-up,School health partner
481,29,Stable Achievers,5,0.321,1,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.499,8000,Fund remedial / catch-up classes,School + education NGO
631,10,Stable Achievers,5,0.187,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.499,6000,Subsidize commute or boarding,Sponsor / County transport
316,20,Stable Achievers,4,0.318,1,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.495,8000,Fund remedial / catch-up classes,School + education NGO
726,37,Stable Achievers,5,0.181,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.49,6000,Subsidize commute or boarding,Sponsor / County transport
529,15,Stable Achievers,4,0.3,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.47,7000,Shared device / data bundle,Sponsor / CSR partner
779,27,Health-Constrained,5,0.165,1,2,school_fee_support,School Fee Support,2.0,0.0,2.0,1.464,15000,Pay term fees / bursary,Sponsor / Bursary fund
288,17,Stable Achievers,4,0.294,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.462,7000,Shared device / data bundle,Sponsor / CSR partner
187,12,Stable Achievers,4,0.292,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.459,7000,Shared device / data bundle,Sponsor / CSR partner
699,30,Stable Achievers,4,0.287,1,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.452,8000,Fund remedial / catch-up classes,School + education NGO
296,18,Stable Achievers,4,0.285,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.449,7000,Shared device / data bundle,Sponsor / CSR partner
374,35,Stable Achievers,4,0.285,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.449,7000,Shared device / data bundle,Sponsor / CSR partner
563,43,Stable Achievers,4,0.28,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.443,7000,Shared device / data bundle,Sponsor / CSR partner
820,35,Stable Achievers,4,0.277,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.438,5000,Medical vouchers + attendance follow-up,School health partner
550,21,Stable Achievers,4,0.275,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.435,5000,Medical vouchers + attendance follow-up,School health partner
106,20,Stable Achievers,4,0.273,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.432,7000,Shared device / data bundle,Sponsor / CSR partner
425,12,Stable Achievers,4,0.272,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.431,5000,Medical vouchers + attendance follow-up,School health partner
915,47,Stable Achievers,4,0.272,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.431,7000,Shared device / data bundle,Sponsor / CSR partner
122,25,Stable Achievers,5,0.265,1,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.422,8000,Fund remedial / catch-up classes,School + education NGO
5,18,Stable Achievers,4,0.264,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.42,7000,Shared device / data bundle,Sponsor / CSR partner
862,29,Stable Achievers,4,0.261,0,2,health_support,Health & Attendance,0.0,1.75,1.75,1.416,5000,Medical vouchers + attendance follow-up,School health partner
979,1,Stable Achievers,4,0.261,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.416,5000,Medical vouchers + attendance follow-up,School health partner
700,37,Stable Achievers,4,0.26,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.414,7000,Shared device / data bundle,Sponsor / CSR partner
300,13,Stable Achievers,4,0.259,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.412,7000,Shared device / data bundle,Sponsor / CSR partner
244,42,Stable Achievers,4,0.255,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.407,7000,Shared device / data bundle,Sponsor / CSR partner
613,2,Stable Achievers,4,0.255,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.406,5000,Medical vouchers + attendance follow-up,School health partner
976,24,Stable Achievers,4,0.253,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.404,7000,Shared device / data bundle,Sponsor / CSR partner
111,2,Stable Achievers,5,0.251,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.401,7000,Shared device / data bundle,Sponsor / CSR partner
301,3,Stable Achievers,4,0.251,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.401,5000,Medical vouchers + attendance follow-up,School health partner
304,15,Stable Achievers,5,0.248,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.398,7000,Shared device / data bundle,Sponsor / CSR partner
596,6,Stable Achievers,5,0.246,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.395,5000,Medical vouchers + attendance follow-up,School health partner
246,17,Stable Achievers,4,0.234,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.378,7000,Shared device / data bundle,Sponsor / CSR partner
197,47,Stable Achievers,5,0.231,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.373,5000,Medical vouchers + attendance follow-up,School health partner
110,23,Stable Achievers,4,0.23,0,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.372,7000,Shared device / data bundle,Sponsor / CSR partner
871,15,Stable Achievers,3,0.394,1,2,academic_tutoring,Academic Tutoring,0.0,1.5,1.5,1.372,8000,Fund remedial / catch-up classes,School + education NGO
785,14,Stable Achievers,3,0.389,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.367,15000,Pay term fees / bursary,Sponsor / Bursary fund
778,29,Stable Achievers,5,0.226,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.366,5000,Medical vouchers + attendance follow-up,School health partner
857,3,Stable Achievers,5,0.226,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.366,7000,Shared device / data bundle,Sponsor / CSR partner
744,5,Stable Achievers,5,0.224,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.363,5000,Medical vouchers + attendance follow-up,School health partner
421,16,Stable Achievers,4,0.223,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.362,5000,Medical vouchers + attendance follow-up,School health partner
370,13,Stable Achievers,4,0.221,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.36,7000,Shared device / data bundle,Sponsor / CSR partner
615,27,Stable Achievers,4,0.216,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.352,5000,Medical vouchers + attendance follow-up,School health partner
72,45,Stable Achievers,5,0.213,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.348,7000,Shared device / data bundle,Sponsor / CSR partner
35,22,Stable Achievers,3,0.37,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.344,15000,Pay term fees / bursary,Sponsor / Bursary fund
378,32,Stable Achievers,5,0.207,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.339,5000,Medical vouchers + attendance follow-up,School health partner
561,20,Stable Achievers,4,0.205,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.338,5000,Medical vouchers + attendance follow-up,School health partner
2,9,Stable Achievers,3,0.36,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.332,15000,Pay term fees / bursary,Sponsor / Bursary fund
444,24,Stable Achievers,4,0.202,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.332,7000,Shared device / data bundle,Sponsor / CSR partner
505,16,Stable Achievers,5,0.201,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.331,5000,Medical vouchers + attendance follow-up,School health partner
129,9,Stable Achievers,5,0.2,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.33,7000,Shared device / data bundle,Sponsor / CSR partner
512,35,Stable Achievers,4,0.359,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.33,15000,Pay term fees / bursary,Sponsor / Bursary fund
533,37,Stable Achievers,3,0.353,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.324,15000,Pay term fees / bursary,Sponsor / Bursary fund
756,17,Stable Achievers,2,0.352,0,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.322,15000,Pay term fees / bursary,Sponsor / Bursary fund
150,42,Stable Achievers,5,0.192,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.319,5000,Medical vouchers + attendance follow-up,School health partner
265,25,Stable Achievers,2,0.349,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.318,15000,Pay term fees / bursary,Sponsor / Bursary fund
293,3,Stable Achievers,2,0.347,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.316,15000,Pay term fees / bursary,Sponsor / Bursary fund
186,45,Stable Achievers,3,0.344,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.313,15000,Pay term fees / bursary,Sponsor / Bursary fund
633,3,Stable Achievers,3,0.344,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.312,15000,Pay term fees / bursary,Sponsor / Bursary fund
143,29,Stable Achievers,3,0.342,0,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.311,15000,Pay term fees / bursary,Sponsor / Bursary fund
484,45,Stable Achievers,5,0.185,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.309,7000,Shared device / data bundle,Sponsor / CSR partner
753,12,Stable Achievers,4,0.34,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.308,15000,Pay term fees / bursary,Sponsor / Bursary fund
477,34,Stable Achievers,5,0.184,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.307,5000,Medical vouchers + attendance follow-up,School health partner
195,37,Stable Achievers,4,0.338,1,2,academic_tutoring,Academic Tutoring,0.0,1.5,1.5,1.306,8000,Fund remedial / catch-up classes,School + education NGO
663,38,Stable Achievers,3,0.338,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.306,15000,Pay term fees / bursary,Sponsor / Bursary fund
262,46,Stable Achievers,5,0.182,0,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.305,7000,Shared device / data bundle,Sponsor / CSR partner
878,20,Stable Achievers,4,0.182,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.305,7000,Shared device / data bundle,Sponsor / CSR partner
85,4,Stable Achievers,5,0.178,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.299,7000,Shared device / data bundle,Sponsor / CSR partner
162,14,Stable Achievers,4,0.333,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.299,15000,Pay term fees / bursary,Sponsor / Bursary fund
372,30,Stable Achievers,4,0.322,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.287,15000,Pay term fees / bursary,Sponsor / Bursary fund
460,42,Stable Achievers,4,0.322,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.286,15000,Pay term fees / bursary,Sponsor / Bursary fund
254,32,Stable Achievers,5,0.167,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.284,7000,Shared device / data bundle,Sponsor / CSR partner
836,27,Stable Achievers,3,0.318,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.282,15000,Pay term fees / bursary,Sponsor / Bursary fund
538,42,Stable Achievers,3,0.315,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.278,15000,Pay term fees / bursary,Sponsor / Bursary fund
845,39,Stable Achievers,5,0.161,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.276,7000,Shared device / data bundle,Sponsor / CSR partner
403,34,Stable Achievers,5,0.16,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.274,5000,Medical vouchers + attendance follow-up,School health partner
740,10,Stable Achievers,5,0.157,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.27,7000,Shared device / data bundle,Sponsor / CSR partner
839,17,Stable Achievers,2,0.307,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.269,15000,Pay term fees / bursary,Sponsor / Bursary fund
711,12,Stable Achievers,4,0.296,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.255,15000,Pay term fees / bursary,Sponsor / Bursary fund
241,47,Stable Achievers,5,0.145,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.253,7000,Shared device / data bundle,Sponsor / CSR partner
371,38,Stable Achievers,5,0.135,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.239,7000,Shared device / data bundle,Sponsor / CSR partner
609,24,Stable Achievers,5,0.135,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.238,7000,Shared device / data bundle,Sponsor / CSR partner
367,7,Stable Achievers,4,0.269,1,2,school_fee_support,School Fee Support,0.0,1.5,1.5,1.223,15000,Pay term fees / bursary,Sponsor / Bursary fund
692,25,Stable Achievers,5,0.124,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.223,7000,Shared device / data bundle,Sponsor / CSR partner
745,45,Stable Achievers,5,0.112,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.207,5000,Medical vouchers + attendance follow-up,School health partner
502,47,Stable Achievers,5,0.248,1,2,health_support,Health & Attendance,0.0,1.5,1.5,1.197,5000,Medical vouchers + attendance follow-up,School health partner
828,33,Stable Achievers,5,0.244,1,2,academic_tutoring,Academic Tutoring,0.0,1.5,1.5,1.193,8000,Fund remedial / catch-up classes,School + education NGO
62,10,Stable Achievers,3,0.389,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.911,7000,Shared device / data bundle,Sponsor / CSR partner
248,15,Stable Achievers,3,0.385,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.908,7000,Shared device / data bundle,Sponsor / CSR partner
236,27,Stable Achievers,3,0.378,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.903,7000,Shared device / data bundle,Sponsor / CSR partner
921,34,Stable Achievers,3,0.37,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.896,7000,Shared device / data bundle,Sponsor / CSR partner
905,42,Stable Achievers,4,0.369,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.895,7000,Shared device / data bundle,Sponsor / CSR partner
803,30,Stable Achievers,3,0.368,0,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.894,7000,Shared device / data bundle,Sponsor / CSR partner
466,41,Stable Achievers,3,0.358,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.886,7000,Shared device / data bundle,Sponsor / CSR partner
422,10,Stable Achievers,3,0.352,1,2,transport_support,Transport / Boarding,0.0,1.0,1.0,0.882,6000,Subsidize commute or boarding,Sponsor / County transport
882,33,Stable Achievers,4,0.333,1,2,health_support,Health & Attendance,0.0,1.0,1.0,0.866,5000,Medical vouchers + attendance follow-up,School health partner
964,19,Stable Achievers,4,0.326,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.86,7000,Shared device / data bundle,Sponsor / CSR partner
32,39,Stable Achievers,4,0.324,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.859,7000,Shared device / data bundle,Sponsor / CSR partner
97,8,Stable Achievers,4,0.32,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.856,7000,Shared device / data bundle,Sponsor / CSR partner
771,21,Stable Achievers,3,0.321,1,2,health_support,Health & Attendance,0.0,1.0,1.0,0.856,5000,Medical vouchers + attendance follow-up,School health partner
101,22,Stable Achievers,4,0.314,1,2,transport_support,Transport / Boarding,0.0,1.0,1.0,0.851,6000,Subsidize commute or boarding,Sponsor / County transport
112,32,Stable Achievers,3,0.314,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.851,7000,Shared device / data bundle,Sponsor / CSR partner
913,26,Stable Achievers,3,0.313,1,2,transport_support,Transport / Boarding,0.0,1.0,1.0,0.85,6000,Subsidize commute or boarding,Sponsor / County transport
970,4,Stable Achievers,3,0.31,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.848,7000,Shared device / data bundle,Sponsor / CSR partner
672,19,Stable Achievers,4,0.305,1,2,transport_support,Transport / Boarding,0.0,1.0,1.0,0.844,6000,Subsidize commute or boarding,Sponsor / County transport
137,33,Stable Achievers,4,0.301,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.841,7000,Shared device / data bundle,Sponsor / CSR partner
90,11,Stable Achievers,4,0.3,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.84,7000,Shared device / data bundle,Sponsor / CSR partner
504,8,Stable Achievers,5,0.299,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.839,7000,Shared device / data bundle,Sponsor / CSR partner
661,20,Stable Achievers,3,0.298,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.838,7000,Shared device / data bundle,Sponsor / CSR partner
934,20,Stable Achievers,3,0.296,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.837,7000,Shared device / data bundle,Sponsor / CSR partner
531,39,Stable Achievers,4,0.295,1,2,transport_support,Transport / Boarding,0.0,1.0,1.0,0.836,6000,Subsidize commute or boarding,Sponsor / County transport
908,32,Stable Achievers,4,0.294,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.835,7000,Shared device / data bundle,Sponsor / CSR partner
118,1,Stable Achievers,4,0.292,1,2,digital_access,Digital Access Kit,1.0,0.0,1.0,0.834,7000,Shared device / data bundle,Sponsor / CSR partner
